"source","phase","table","category","level","rolls_min","rolls_max","to_each","display_name","weight","stack_min","stack_max","pool_total_weight","pick_chance_per_roll","registry_name","meta","entry_class","nbt"
"chestgenhooks","pre","","dungeonChest","","8","8","","Bacon Mushroom Burger","5","1","32","1536","0.003255","harvestcraft:baconmushroomburgerItem","0","",""
"chestgenhooks","pre","","dungeonChest","","8","8","","Deluxe Cheeseburger","5","1","32","1536","0.003255","harvestcraft:deluxecheeseburgerItem","0","",""
"chestgenhooks","pre","","dungeonChest","","8","8","","Delighted Meal","5","1","32","1536","0.003255","harvestcraft:delightedmealItem","0","",""
"chestgenhooks","pre","","dungeonChest","","8","8","","Epic Bacon","5","1","32","1536","0.003255","harvestcraft:epicbaconItem","0","",""
"chestgenhooks","pre","","dungeonChest","","8","8","","Sausage in Bread","5","1","32","1536","0.003255","harvestcraft:sausageinbreadItem","0","",""
"chestgenhooks","pre","","dungeonChest","","8","8","","Beef Wellington","5","1","32","1536","0.003255","harvestcraft:beefwellingtonItem","0","",""
"chestgenhooks","pre","","dungeonChest","","8","8","","Spaghetti and Meatballs","5","1","32","1536","0.003255","harvestcraft:spagettiandmeatballsItem","0","",""
"chestgenhooks","pre","","dungeonChest","","8","8","","Supreme Pizza","5","1","32","1536","0.003255","harvestcraft:supremepizzaItem","0","",""
"chestgenhooks","pre","","dungeonChest","","8","8","","Curry Rice","5","1","32","1536","0.003255","harvestcraft:curryItem","0","",""
"chestgenhooks","pre","","dungeonChest","","8","8","","Rainbow Curry","5","1","32","1536","0.003255","harvestcraft:rainbowcurryItem","0","",""
"chestgenhooks","pre","","dungeonChest","","8","8","","Hearty Breakfast","5","1","32","1536","0.003255","harvestcraft:heartybreakfastItem","0","",""
"chestgenhooks","pre","","dungeonChest","","8","8","","Dezil's Marshmallow","5","1","32","1536","0.003255","DraconicEvolution:dezilsMarshmallow","0","",""
"chestgenhooks","pre","","dungeonChest","","8","8","","Holy Water","20","4","8","1536","0.013021","gregtech:gt.metaitem.02","32137","",""
"chestgenhooks","pre","","dungeonChest","","8","8","","Purple Drink","80","8","16","1536","0.052083","gregtech:gt.metaitem.02","32100","",""
"chestgenhooks","pre","","dungeonChest","","8","8","","Silver Ingot","120","1","6","1536","0.078125","gregtech:gt.metaitem.01","11054","",""
"chestgenhooks","pre","","dungeonChest","","8","8","","Lead Ingot","30","1","6","1536","0.019531","gregtech:gt.metaitem.01","11089","",""
"chestgenhooks","pre","","dungeonChest","","8","8","","Steel Ingot","60","1","6","1536","0.039063","gregtech:gt.metaitem.01","11305","",""
"chestgenhooks","pre","","dungeonChest","","8","8","","Bronze Ingot","60","1","6","1536","0.039063","gregtech:gt.metaitem.01","11300","",""
"chestgenhooks","pre","","dungeonChest","","8","8","","Manganese Ingot","60","1","6","1536","0.039063","gregtech:gt.metaitem.01","11031","",""
"chestgenhooks","pre","","dungeonChest","","8","8","","Damascus Steel Ingot","10","1","6","1536","0.006510","gregtech:gt.metaitem.01","11335","",""
"chestgenhooks","pre","","dungeonChest","","8","8","","Emerald","20","1","6","1536","0.013021","minecraft:emerald","0","",""
"chestgenhooks","pre","","dungeonChest","","8","8","","Ruby","20","1","6","1536","0.013021","gregtech:gt.metaitem.01","8502","",""
"chestgenhooks","pre","","dungeonChest","","8","8","","Sapphire","20","1","6","1536","0.013021","gregtech:gt.metaitem.01","8503","",""
"chestgenhooks","pre","","dungeonChest","","8","8","","Green Sapphire","20","1","6","1536","0.013021","gregtech:gt.metaitem.01","8504","",""
"chestgenhooks","pre","","dungeonChest","","8","8","","Olivine","20","1","6","1536","0.013021","gregtech:gt.metaitem.01","8505","",""
"chestgenhooks","pre","","dungeonChest","","8","8","","Red Garnet","40","1","6","1536","0.026042","gregtech:gt.metaitem.01","8527","",""
"chestgenhooks","pre","","dungeonChest","","8","8","","Yellow Garnet","40","1","6","1536","0.026042","gregtech:gt.metaitem.01","8528","",""
"chestgenhooks","pre","","dungeonChest","","8","8","","Neodymium Dust","40","1","6","1536","0.026042","gregtech:gt.metaitem.01","2067","",""
"chestgenhooks","pre","","dungeonChest","","8","8","","Chrome Dust","40","1","3","1536","0.026042","gregtech:gt.metaitem.01","2030","",""
"chestgenhooks","pre","","iglooChest","","2","9","","Apple","15","1","3","71","0.211268","minecraft:apple","0","",""
"chestgenhooks","pre","","iglooChest","","2","9","","Coal","15","1","4","71","0.211268","minecraft:coal","0","",""
"chestgenhooks","pre","","iglooChest","","2","9","","Gold Nugget","10","1","3","71","0.140845","minecraft:gold_nugget","0","",""
"chestgenhooks","pre","","iglooChest","","2","9","","Stone Axe","2","1","1","71","0.028169","minecraft:stone_axe","0","",""
"chestgenhooks","pre","","iglooChest","","2","9","","Rotten Flesh","10","1","1","71","0.140845","minecraft:rotten_flesh","0","",""
"chestgenhooks","pre","","iglooChest","","2","9","","Emerald","1","1","1","71","0.014085","minecraft:emerald","0","",""
"chestgenhooks","pre","","iglooChest","","2","9","","Wheat","10","2","3","71","0.140845","minecraft:wheat","0","",""
"chestgenhooks","pre","","iglooChest","","2","9","","Codex","8","1","1","71","0.112676","VillageNames:codex","0","",""
"chestgenhooks","pre","","iglooChestGoldapple","","1","1","","Golden Apple","1","1","1","1","1.000000","minecraft:golden_apple","0","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Iron Ingot","10","1","5","586","0.017065","minecraft:iron_ingot","0","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Gold Ingot","5","1","3","586","0.008532","minecraft:gold_ingot","0","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Redstone","5","4","9","586","0.008532","minecraft:redstone","0","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Lapis Lazuli","5","4","9","586","0.008532","minecraft:dye","4","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Diamond","3","1","2","586","0.005119","minecraft:diamond","0","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Coal","10","3","8","586","0.017065","minecraft:coal","0","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Bread","15","1","3","586","0.025597","minecraft:bread","0","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Iron Pickaxe","1","1","1","586","0.001706","minecraft:iron_pickaxe","0","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Track","1","4","8","586","0.001706","minecraft:rail","0","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Melon Seeds","10","2","4","586","0.017065","minecraft:melon_seeds","0","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Pumpkin Seeds","10","2","4","586","0.017065","minecraft:pumpkin_seeds","0","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Saddle","3","1","1","586","0.005119","minecraft:saddle","0","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Iron Horse Armor","1","1","1","586","0.001706","minecraft:iron_horse_armor","0","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Enchanted Book","1","1","1","586","0.001706","minecraft:enchanted_book","0","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Bronze Pickaxe","1","1","1","586","0.001706","IC2:itemToolBronzePickaxe","0","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","(Filled) Tin Can","8","4","16","586","0.013652","IC2:itemTinCanFilled","0","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Iridium Shard","8","2","5","586","0.013652","IC2:itemShardIridium","0","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Copper Ingot","9","2","6","586","0.015358","IC2:itemIngot","0","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Tin Ingot","8","1","5","586","0.013652","IC2:itemIngot","1","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Pile of Ashes","25","2","8","586","0.042662","BiomesOPlenty:misc","1","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Thorns","15","4","6","586","0.025597","BiomesOPlenty:plants","5","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Creosote Bottle","20","4","16","586","0.034130","Railcraft:fluid.creosote.bottle","0","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Crowbar","10","1","1","586","0.017065","Railcraft:tool.crowbar","0","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Steel Shears","5","1","1","586","0.008532","Railcraft:tool.steel.shears","0","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Steel Shovel","5","1","1","586","0.008532","Railcraft:tool.steel.shovel","0","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Steel Pickaxe","5","1","1","586","0.008532","Railcraft:tool.steel.pickaxe","0","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Steel Axe","5","1","1","586","0.008532","Railcraft:tool.steel.axe","0","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Minecart","10","1","1","586","0.017065","minecraft:minecart","0","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Chest Cart","10","1","1","586","0.017065","minecraft:chest_minecart","0","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","TNT Cart","5","1","3","586","0.008532","minecraft:tnt_minecart","0","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Track","30","8","32","586","0.051195","minecraft:rail","0","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Hopper Cart","5","1","1","586","0.008532","minecraft:hopper_minecart","0","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Wooden Tie","20","4","16","586","0.034130","Railcraft:part.tie","0","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Coal Coke","20","4","16","586","0.034130","Railcraft:fuel.coke","0","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Tin Gear Bushing","5","1","8","586","0.008532","Railcraft:part.gear","3","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Block of Steel","5","1","1","586","0.008532","Railcraft:cube","2","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Wooden TNT Cart","5","1","3","586","0.008532","Railcraft:cart.tnt.wood","0","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Work Cart","8","1","1","586","0.013652","Railcraft:cart.work","0","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Black Lotus","6","1","1","586","0.010239","Botania:blackLotus","0","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Overgrowth Seed","2","1","1","586","0.003413","Botania:overgrowthSeed","0","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Codex","2","1","1","586","0.003413","VillageNames:codex","0","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Amazing Technicolor Glasses","2","1","1","586","0.003413","OpenBlocks:technicolorGlasses","0","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Useless Frame","9","1","1","586","0.015358","miscutils:frameUseless","0","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Mutagenic Frame","8","1","3","586","0.013652","miscutils:frameMutagenic","0","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Adventurer's Diary","5","1","1","586","0.008532","HardcoreEnderExpansion:adventurers_diary","0","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Temple Caller","1","0","1","586","0.001706","HardcoreEnderExpansion:temple_caller","0","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Knowledge Note","7","1","1","586","0.011945","HardcoreEnderExpansion:knowledge_note","0","WeightedRandomKnowledgeNote",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Disposable Item Turret","15","1","2","586","0.025597","openmodularturrets:disposeItemTurret","0","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Turret Base (Tier 1)","15","1","1","586","0.025597","openmodularturrets:baseTierWood","0","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Basic Turret Base Crank","15","1","1","586","0.025597","openmodularturrets:leverBlock","0","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Broadsword","2","0","1","586","0.003413","TConstruct:broadsword","0","RandomWeaponChestContent",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Common Treasure","4","1","3","586","0.006826","Thaumcraft:ItemLootBag","0","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Thaumium Ingot","4","1","3","586","0.006826","Thaumcraft:ItemResource","2","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Amber","4","1","3","586","0.006826","Thaumcraft:ItemResource","6","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Uncommon Treasure","3","1","2","586","0.005119","Thaumcraft:ItemLootBag","1","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Mundane Amulet","3","1","2","586","0.005119","Thaumcraft:ItemBaubleBlanks","0","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Mundane Ring","3","1","2","586","0.005119","Thaumcraft:ItemBaubleBlanks","1","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Mundane Belt","3","1","2","586","0.005119","Thaumcraft:ItemBaubleBlanks","2","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Knowledge Fragment","3","1","2","586","0.005119","Thaumcraft:ItemResource","9","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Rare Treasure","1","1","1","586","0.001706","Thaumcraft:ItemLootBag","2","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Thaumonomicon","1","1","1","586","0.001706","Thaumcraft:ItemThaumonomicon","0","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Thaumium Sword","1","1","1","586","0.001706","Thaumcraft:ItemSwordThaumium","0","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Thaumium Pickaxe","1","1","1","586","0.001706","Thaumcraft:ItemPickThaumium","0","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Thaumium Axe","1","1","1","586","0.001706","Thaumcraft:ItemAxeThaumium","0","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Thaumium Hoe","1","1","1","586","0.001706","Thaumcraft:ItemHoeThaumium","0","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Ring of Protection","1","1","1","586","0.001706","Thaumcraft:ItemRingRunic","0","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Apprentices Ring of Aer","1","1","1","586","0.001706","Thaumcraft:ItemBaubleBlanks","3","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Apprentices Ring of Terra","1","1","1","586","0.001706","Thaumcraft:ItemBaubleBlanks","4","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Apprentices Ring of Ignis","1","1","1","586","0.001706","Thaumcraft:ItemBaubleBlanks","5","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Apprentices Ring of Aqua","1","1","1","586","0.001706","Thaumcraft:ItemBaubleBlanks","6","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Apprentices Ring of Ordo","1","1","1","586","0.001706","Thaumcraft:ItemBaubleBlanks","7","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Apprentices Ring of Perditio","1","1","1","586","0.001706","Thaumcraft:ItemBaubleBlanks","8","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Vis Stone","1","1","1","586","0.001706","Thaumcraft:ItemAmuletVis","0","","{aer:0,perditio:0,aqua:200,ignis:400,terra:300,ordo:400}"
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Division Sigil","1","1","1","586","0.001706","ExtraUtilities:divisionSigil","0","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Certus Quartz","2","1","4","586","0.003413","gregtech:gt.metaitem.01","8516","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Certus Quartz Dust","2","1","4","586","0.003413","gregtech:gt.metaitem.01","2516","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Lesser Ring of Ender Disjunction","1","1","1","586","0.001706","Automagy:baubleEnderDisjunction","1","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Phial of Enchanter's Concentrate","3","1","3","586","0.005119","Automagy:phialExtra","0","",""
"chestgenhooks","pre","","mineshaftCorridor","","4","9","","Beetroot Seeds","5","1","2","586","0.008532","etfuturum:beetroot_seeds","0","",""
